username,tweet_id,created_at,content,retweets,favs
RaulGuzzoConteG,1356015025505366026,2021-01-31 23:02:30,"#DebateCATrtve 
Al referirse a la Monarquía el Sr. Riera coje el pincel y comienza a pintar""el sexo de los ángeles"".Es cierto,la monarquia encierra una contradicción irresoluble pero unida a otros poderes es vigente desde el siglo IV.",0,0
Iyg99,1356015024460988417,2021-01-31 23:02:30,"#DebateCATrtve Por favor, Ignacio! Abandona el debate. Pierdes tiempo y nadie se dará cuenta",0,0
linarestc,1356015021155901441,2021-01-31 23:02:29,Els Comuns oblidant que van perdre les eleccions a Barcelona i Colau és alcaldessa gràcies al xenòfob de Manuel Valls. #DebateCATrtve,19,42
JOANdiii,1356015019658534913,2021-01-31 23:02:28,"Aragonés: en Barcelona se desplazó la lista más votada...
Coño, vosotros hicisteis lo mismo en 2017 que quedásteis terceros. #DebateCATrtve",1,1
dnicatala,1356015019599818754,2021-01-31 23:02:28,"N'Aragonès, vice-president amb funcions de president, fa un somriure de sota nas perquè la darrera intervenció sobre els pactes li ha quedat impol·luta! #DebateCATrtve",0,2
Txesc,1356015014868619267,2021-01-31 23:02:27,"Hitler també tenia idees, moderador #DebateCATrtve",0,4
joecocker7777,1356015000427655171,2021-01-31 23:02:24,#DebateCATrtve El Sr. ILLA ¿cómo sabe que la mayoría de Catalunya no es independentista?? ¿Han hecho un referéndum y no nos hemos enterado?? Lo de Colón y Shakespeare ya lo ha dicho varias veces. El chiste no hace gracia por mucho que lo repita,0,1
polgibert,1356014999098040321,2021-01-31 23:02:23,"El hombre de la noche: @salvadorilla 

A medida que todos iban contra él, ha salido el gran #PresidentIlla que tendrá Cataluña el próximo 14F.

Propuestas, humildad, serenidad y contundencia en sus principios. 

#DebateCATrtve #GanaIlla https://t.co/I0QfRx5Ywy",75,130
israa_rila,1356014997919424515,2021-01-31 23:02:23,"El presentador del #DebateCATrtve és de VOX, no?",0,6
_ManuGavilan,1356014996430479364,2021-01-31 23:02:23,@salvadorilla pensaba que tindria més nivell #DebateCATrtve,0,0
marc_martinez6,1356014995998449667,2021-01-31 23:02:23,Buf què pesat el @Igarrigavaz amb “los catalanes que nos están viendo”. Ves callant no? #DebateCATrtve,0,9
emataroca,1356014992877903872,2021-01-31 23:02:22,".@perearagones diu que ""hem de garantir que no torni a passar"" que la força més votada no governi. Recorda com es van fer els dos tripartits?

#DebateCATrtve 
#14F",0,1
XaviVidi,1356014990873022464,2021-01-31 23:02:22,De debò que aquests son uns més que possibles socis d’ERC? No foteu !!! #DebateCATrtve https://t.co/dO7H7HLTHk,1,3
alexgutierrez8_,1356014987794411523,2021-01-31 23:02:21,Què ingenu el jo de les 22h pensant que el #DebateCATrtve l'ajudaria a acabar de decidir el vot,0,11
JoanSabateB,1356014985797906434,2021-01-31 23:02:20,#DebateCATrtve #GanaIlla https://t.co/qPBGkhSxYP,3,14
ceescAdolfo,1356014978981982208,2021-01-31 23:02:19,El de Vox encara no s'ha enterat. QUE NO ET VOLEN REPONDRE #DebateCATrtve,1,1
ERC_AltEmporda,1356014976654315530,2021-01-31 23:02:18,"@perearagones  ""Apostem pel govern d'@Esquerra_ERC, però caldrà arribar a acords. Ara hi ha l'oportunitat d'una presidència republicana. Cal sumar per avançar cap a l'amnistia i l'autodeterminació"" #DebateCATrtve https://t.co/Hxs3UbrufG",1,3
JFradera23,1356014974167085056,2021-01-31 23:02:18,"És imperdonable que @salvadorilla després de la pèssima gestió i amb milers de víctimes causades pel #coronavirus digui ""NO ESTAMOS TAN MAL"". #DebateCATrtve #14F",0,2
Zascapatraska,1356014970429911042,2021-01-31 23:02:17,#DebateCATrtve el cabrón del presentador blanquando al fascismo,0,2
gloriagarciap,1356014957981265921,2021-01-31 23:02:14,@sergimiquel @angelschacon Tota la raó #brutal #SiThoPensesPDeCAT #DebateCATrtve,0,0
cperezortiz,1356014957016584193,2021-01-31 23:02:13,"Tiene razón @jessicaalbiach en que tocan acuerdos transversales que rompan los bloques identitarios.
Un buen ejemplo son los acuerdos en el ayuntamiento de Barcelona. #DebateCATrtve",2,3
danivaldivia15,1356014954076368898,2021-01-31 23:02:13,"La CUP con sus proclamas de manifestación mientras Albiach quiere hacer políticas para mejorar la vida de la gente. 

#DebateCATrtve https://t.co/nyVunQgzeQ",0,1
guillemsgarcia,1356014950792228864,2021-01-31 23:02:12,"Al salvador quan li diuen coses d’Espanya es posa tant dels nervis que fins i tot crida... el polític tranquil... hehe 
 #DebateCATrtve",0,0
sgradosferrer,1356014950326665219,2021-01-31 23:02:12,"Illa ya me era simpático, pero con lo de ""¿Han reparado en que la mayoría de los catalanes NO SOMOS independentistas? ¿Qué van a hacer con nosotros? ¿Nos van a echar?"" ya me ha ganado del todo. Y el gran problema dels Comuns es que no se atreven a decir algo así #DebateCATrtve",2,3
CatalunyaJa,1356014948548227074,2021-01-31 23:02:11,"La cara de @LauraBorras es un poema, quin estómag que tens! Quin ""aguante"" Presidenta!
#DebateCATrtve",0,0
finselcami,1356014942252638211,2021-01-31 23:02:10,"El representant de @vox, només té un discurs, no ha argumentat res més.
#DebateCATrtve",0,0
frajudica,1356014938846875658,2021-01-31 23:02:09,"@Ander_Gil @salvadorilla 🌹🌹#DebateCATrtve
. #GanaIlla",0,1
vidalenta1,1356014938523885568,2021-01-31 23:02:09,Ya está ladrando Garriga otra vez #DebateCATrtve,1,0
yofremar,1356014934333812738,2021-01-31 23:02:08,"@VuelveIlla @salvadorilla Albiach, parlar por parlar, se te ha mezclado el trifanchito, ¿En el Gobierno Central no lo es, pero sí en Cataluña? Poco claro tiene los conceptos, de fiar, poquito. 🌹✊
#DebateCATrtve #GanaIlla #IllaPresident",1,1
JordiMartiGrau,1356014931066433537,2021-01-31 23:02:07,"El #DebateCATrtve tranquil i aborridot. La èpica independentista sona falsa, i el constitucionalisme molt ranci. La única veu sincera, possibilista i d’esquerres és la @jessicaalbiach",4,27
tanasioraul,1356014925806768130,2021-01-31 23:02:06,#DebateCATrtve Zasca del moderador,0,1
capipota,1356014919574052867,2021-01-31 23:02:05,En Pere i la Jessi festejant 💑 #DebateCATrtve,0,0
Dyburyte,1356014915446857728,2021-01-31 23:02:04,#DebateCATrtve o la de podemos no sabe catalán o yo lo estoy aprendiendo del payés,0,0
QuicoSalles,1356014914436014085,2021-01-31 23:02:03,"El moderador, l'únic que replica a Vox #DebateCATrtve",12,134
paubarbut07,1356014904717832194,2021-01-31 23:02:01,"Ésto es lo que quieren endosarnos a los catalanes:
Un burócrata sin criterio cuya mejor cualidad es decir siempre que sí al Jefe.
El pelota de toda la vida, vamos.

""No estamos tan mal""
@salvadorilla

#DebateCATrtve https://t.co/QmXbkq9CW2",22,47
Paaauu97,1356014902423523328,2021-01-31 23:02:00,Tant de bo @carlesral xiulant cada vegada que el Garriga aquest obri la boca per escopir bilis. #DebateCATrtve,0,2
jolleor,1356014901186220034,2021-01-31 23:02:00,#DebateCATrtve #GanaIlla https://t.co/hYwjYqAlkx,1,1
KevinRomeroCs,1356014890192928768,2021-01-31 23:01:58,"Illa se está limitando a leer las frases vacías que Iván Redondo le ha apuntado en un papel.

#DebateCATrtve https://t.co/Y2e3RCIBgI",9,21
GatoVolador_com,1356014889177935879,2021-01-31 23:01:57,"Illa: ""la mejor forma de pasar página es cumplir la ley"". Guay, pero... ¿van a cambiar la ley para adaptarlo a la voluntad de los golpistas?

#DebateCATrtve 
#PorQuéCiutadans
#Arrimadettes14F",0,0
jicara_Ideas,1356014885705019393,2021-01-31 23:01:56,"@jessicaalbiach deixant-li clar al fe la @cupnacional que menys dir, que fins ara han donat suport al govern de la Generalitat sense conseguir res. Zasca! Company Riera, eh que no era tan fàcil? #DebateCATrtve",0,0
PSCConstanti,1356014871326941184,2021-01-31 23:01:53,El #DebateCATrtve lo #GanaIlla ❤️ #PresidentIlla #illaPresident https://t.co/AviXNdDj62,0,0
MarinaScribano,1356014871255654400,2021-01-31 23:01:53,"""Sr. Illa, clar que hem de passar pàgina, però hi ha temes que hem de resoldre a Catalunya.  No podem tapar-nos els ulls."" 
La @jessicaalbiach aporta sentit comú i honestedat.
#ElCanviQueCatalunyaMereix
#DebateCATrtve
@EnComu_Podem",3,18
grepercel,1356014870215483396,2021-01-31 23:01:53,"Claramente, o Illa o Aragonès son los únicos presidenciables #DebateCATrtve",0,0
Niil95,1356014868260904963,2021-01-31 23:01:52,l'Illa amb el mode Ciudadaner de ''nos marginan a la mitad no independista''. Si fós uns anys més jove seria tal qual l'Albert Rivera. #DebateCATrtve,0,3
susmartis,1356014867795374088,2021-01-31 23:01:52,"Senyor Illa, vostè té molts pretendents del 155. Nosaltres, @Esquerra_ERC, som els forjadors d’acords dels que defensem l'amnistia i l'autodeterminació. Li proposo que fem un cara a cara per contraposar el model republicà i el model del 155.

#DebateCATrtve https://t.co/6qc2vQVMXG",0,4
sarapr14,1356014866331545602,2021-01-31 23:01:52,es que està sembradíssima us està fotent a tots una pallissa que vaja tela nen vaja tela #DebateCATrtve,0,1
BrunissenCat,1356014865681408000,2021-01-31 23:01:52,"Les risetes de ximplet de Illa, el Obama catalan 😂😂😂😂😂😂😂😂
 #DebateCATrtve",0,0
linformatiu_tve,1356014864079187972,2021-01-31 23:01:51,"📩 #14F | Albiach @EnComu_Podem ""Nosotras queremos investigar la corrupción de la monarquía y votar al jefe del estado y el PSOE lo veta"". 

@rtvenoticias @RTVECatalunya #DebateCATrtve https://t.co/rbcapy6mWn",2,1
esceurotic,1356014858983116800,2021-01-31 23:01:50,La CUP potser hauria de deixar de donar lliçons a les esquerres quan porten anys recolzant a presidents de dretes #DebateCATrtve,0,0
rtoribios,1356014852913975297,2021-01-31 23:01:49,#GanaIlla #DebateCATrtve https://t.co/eNIi4w4GlU,0,0
CiutadansBCN,1356014850745495554,2021-01-31 23:01:48,"❌ Volver al pasado no lleva a nada 

🗣️@carrizosacarlos: ""Volver a los Tripartitos de Maragall y Montilla, no nos lleva a nada"" #DebateCATrtve https://t.co/7ZTnhdPGGo",7,11
juann_02,1356014846303760389,2021-01-31 23:01:47,"por alusiones, que aparezca ya Ayuso
#DebateCATrtve",1,3
marcossul,1356014845649432580,2021-01-31 23:01:47,"Abraça'm fins que el nacionalista Salvador Illa digui una sola paraula en català al #DebateCATrtve. RIP, PSC. https://t.co/F95bTc6nZs",12,36
Isaac__am,1356014839274102784,2021-01-31 23:01:45,"#DebateCATrtve 

Ella o Illa (amb els enamorats fent un trio)

Independència o R78 / Ibex / V0X

No hi ha més. #14F 

VOTA #Junts @JuntsXCat https://t.co/UzXibvYujm",0,1
marc_bcn92,1356014830008860672,2021-01-31 23:01:43,"🍊 @carrizosacarlos: ""Yo sí que nunca me he ido, señor Illa. Si estoy en política es porque ustedes y el PP nunca han dado la talla en Cataluña. 
Aquí estoy: dejé mi carrera de abogado para crear un partido como Ciutadans. Somos la alternativa de verdad.""

#DebateCATrtve https://t.co/5zapjLQjBr",63,131
XavierBarranco,1356014820307427331,2021-01-31 23:01:41,"#DebateCATrtve algú em pot dir què ha dit el Sr. Illa avui? Tret que ens tornem a unir i ""pelillos a la mar""?",0,1
e_vident,1356014803576303616,2021-01-31 23:01:37,Illa parla del reencontre... i no trova ni tres dalt d un ase ( valguim l expresió) ell si que vol ignorar als indepes! molt mes que la meitat de la població #DebateCATrtve,0,0
SonrisaLab,1356014795271626752,2021-01-31 23:01:35,"Espera que la rata de V🤮X va a hablar de la ""islamización de Catalunya"". #DebateCATrtve",0,0
josecgrsjd,1356014794428592134,2021-01-31 23:01:35,"Si no gana @salvadorilla el #14F, vamos a tener 4 años más de continuidad de desgobierno y de bronca entre ERC y Junts. Solo hay una alternativa es @socialistes_cat. #DebateCATrtve #Illapresident",0,1
RaulPelaz,1356014788107763714,2021-01-31 23:01:33,"A cagarla VOX
#DebateCATrtve https://t.co/jC8v9jVIwP",0,0
manolito19699,1356014787185016832,2021-01-31 23:01:33,#DebateCATrtve https://t.co/zCWY3GlBgW,0,0
AmrothLopes,1356014782227353601,2021-01-31 23:01:32,Illa deveria explicar a sua política sanitária xd #DebateCATrtve,0,1
EustoHabichuela,1356014780683841539,2021-01-31 23:01:31,"#debatecatrtve a Illa le debieron decir que sonría para dar una imagen afable. Y le queda falseado, sonríe en momentos que no tocan.",0,0
capgrosCAT,1356014773654196228,2021-01-31 23:01:30,"El PSOE i els Comuns són republicanament monàrquics.
ER i el PdeCat són independentistament autonomistes.
#DebateCATrtve",0,0
ManuWasTaken,1356014770969845767,2021-01-31 23:01:29,El de VOX ha venido a hablar de su libro  #DebateCATrtve,0,5
Montserrat11091,1356014764028272643,2021-01-31 23:01:27,El Sr. Illa fa unes ganyotes molt rares. #DebateCATrtve,0,2
Pimen20,1356014756616876034,2021-01-31 23:01:26,Ostia que pesao amb els problemes reals dels catalans #DebateCATrtve,0,0
Realquenoperfe5,1356014749889290243,2021-01-31 23:01:24,"Pere Aragonés diciendo que Colau pactó con xenófobos, resulta que los de Junts X Cat no son xenófobos...Nooooo...!!!ver para creer!!
#DebateCATrtve",1,1
_Maria_Dantas_,1356014749146882049,2021-01-31 23:01:24,"Buit general de totes les forces polítiques a l’extrema dreta al #DebateCATrtve !!

#14F #RTVE #StopVOX #BlackLivesMatter #ucfr #ForaRacistes #StopXenofobs https://t.co/A5qfehbSqJ",13,23
rcaneter,1356014744457637889,2021-01-31 23:01:23,"#DebateCATrtve Sr Aragones aplique el que diu, s’ha fet seu el 80% i no es un tema que hagi quedar clar",0,0
Nin631,1356014736857587715,2021-01-31 23:01:21,"Que diu el Illa q que farem amb els que no volen la independència, no se, però no faria el mateix que han fet ells amb nosaltres, que som l’altre meitat o més #DebateCATrtve",0,0
CiudadanosCs,1356014736702398468,2021-01-31 23:01:21,"💥 @CarrizosaCarlos ha hecho a Salvador Illa la pregunta que todo el mundo se hace #DebateCATrtve

🎥 ""¡Aclare a los constitucionalistas si formará un tripartito con separatistas!"".

⛔️ ERC amenaza con volverlo a hacer. https://t.co/Zof5zJIXO5",42,69
monteroraya,1356014734118682625,2021-01-31 23:01:20,¿A qué viene este ataque de Albiach a Illa en el tiempo de descuento? Qué mal le ha quedado... #DebateCATrtve,3,18
knoxtgn,1356014716687183872,2021-01-31 23:01:16,#DebateCATrtve  Ada Colau va aceptar els vots de Valls a la inventidura @jessicaalbiach,0,1
tanasioraul,1356014716573913089,2021-01-31 23:01:16,#DebateCATrtve Lo del tripartito y las discusiones tontas entre los políticos participantes en el debate me recuerda al @Grindr Todos se critican pero muchos acaban en la misma cama.,0,0
AntoniaGiro,1356014712505438211,2021-01-31 23:01:15,"#DebateCATrtve
Lo peix bullit avui està força bé",0,1
FerranMontardit,1356014712157327360,2021-01-31 23:01:15,"Mira Illa, com si el teu partit no exclogués a molta gent quan protegiu la monarquia, aproveu el 155, manteniu la repressió amb Marlaska... #DebateCATrtve",1,13
Mirando_alCielo,1356014708554395648,2021-01-31 23:01:14,"😲¡Tú, tú, tú, tú, tú...!

¡Qué fuerte!

 ¡Qué Izquierda Hundida sigue existiendo!

Esto sí que no me lo esperaba 
😂😂😂

#ObjetivoDebate 
#DebateCATrtve https://t.co/nTnrT8e3nD",0,1
enricduranp,1356014708097167360,2021-01-31 23:01:14,"Al debat de @rtve en @carlesral m'ha agradat força (no entenc, però, l'absència de @mariadolorsa), la @jessicaalbiach m'ha sorprès en positiu, @perearagones m'ha decebut i @lauraborras encara més. I quina angúnia Vox! Obvio PDeCAT, PSC, C's i PP. #DebateCATrtve #DebatCATrtve",0,4
matiasdelara,1356014707983966211,2021-01-31 23:01:14,"¿Qué van a hacer con nosotros?
¿Qué pasa, que no somos de aquí?

La solución no viene de excluir a la mitad de los catalanes. @salvadorilla #DebateCATrtve",23,41
Gargotejant,1356014707954610176,2021-01-31 23:01:14,"QUINS OUASSOS, que l'Illa parli d'excloure la meitat de la població quan són ells els que volen prohibir un referèndum per imposar l'unionisme peti qui peti a la meitat indepe. #DebateCATrtve",82,285
JoseLahozR,1356014702317477891,2021-01-31 23:01:13,"@perearagones: Senyor Illa, vostès aplaudien a la guàrdia civil.

Clar, molt clar👏🏻👏🏻👏🏻

#DebateCATrtve",0,1
CsSantAndreu,1356014698995589122,2021-01-31 23:01:12,"‼️ Los ciudadanos deben de saber que hay candidatos en la lista de Borràs que tratan de vagos a extremeños y andaluces y llama colonos a los que hablan en castellano.

💪 Hay que ganarles, echarlos de las instituciones y pactar un Govern constitucionalista. 

#DebateCATrtve https://t.co/HvyKb2RdxF",0,4
CsMataro,1356014690640531460,2021-01-31 23:01:10,"El único éxito de Junts y ERC es presentarse al #DebateCATrtve y explicar mentiras tras mentiras sin pestañear.
Es la consecuencia de 10 años de procés y de un Govern basado en el engaño https://t.co/Ya4ilNuCH0",0,5
CarmeDuenas,1356014690367844354,2021-01-31 23:01:10,"#DebateCATrtve la Jessica Albiach acaba de dir que està d'acord amb l'lla de que cal passar pàgina, per si tenieu algún dubte",0,1
jordicusi,1356014684260937732,2021-01-31 23:01:08,"#DebateCATrtve @salvadorilla diálogo dentro de la ley, algú ha comptat quantes vegades ho ha dit? i lo de pasar página? No ha dit res més.Quin nivell...",0,1
DRZRZ,1356014682625216518,2021-01-31 23:01:08,"#DebateCATrtve .@salvadorilla ""¿Qué pasa con los que no somos independentistas? ¿Nos van a excluir? ¿No somos catalanes?"". #GanaIlla",19,34
